id,date,source,score,title,text
"f2d6e278-e9ff-4024-a8c8-4d7dd41fd6a5","2025-11-27T06:09:35.540Z","google_play",5,"","Good app no hidden charges except ₹299 for instant deposit and free withdrawal. No charges for buying and selling stock. Please introduce stop loss.... Edit : They introduced stop loss😇 and brokerage🥲"
"d4778b1a-8ff4-4975-8792-63a5ebca860d","2025-11-27T05:48:12.987Z","google_play",5,"","Good to fresh knowledge"
"9e692810-eac0-4d44-b8ab-a7b884f1ad93","2025-11-27T05:45:46.642Z","google_play",1,"","Transfer failed today and show download leaste app i update leaste app but not working"
"15e3ba23-05b0-4d63-983b-8ef87166ae17","2025-11-27T04:35:58.475Z","google_play",3,"","good"
"3ae4ad18-4a27-4e52-95ae-bd899124596d","2025-11-27T02:57:10.963Z","google_play",5,"","very good 👍"
"78f20d75-edeb-435b-b93b-970a3c97e21b","2025-11-27T02:37:05.371Z","google_play",5,"","Best"
"13445253906","2025-11-27T01:07:34.000Z","app_store",5,"This is my favorite investment app","The new update is awesome. I love every single features in the app, I use it for everything literally. Stocks, mutual funds to CC payments.. I can see my net worth across all my investments, tracks even PPF and EPF… thank you so much developers for working hard on this product. Pl continue to build better this trust worthy application. I think you guys have really stayed the course of one app for everything which was the initial goal. Please don’t allow inexperienced developers to create buggy versions in future."
"3bfc58c5-656a-4e52-8faf-2b7f9dfbcb76","2025-11-26T18:54:25.419Z","google_play",1,"","fraud app.eats your money with the bugs in it and no support executive to resolve the bug in app. pls do not use it.go for Zerodha"
"c47bdbdb-93da-4e83-ad39-989b5b6383ca","2025-11-26T18:29:43.387Z","google_play",4,"","good"
"fc2b44ec-7157-45fa-b2e5-f56189cd0e0e","2025-11-26T16:22:02.829Z","google_play",5,"","nice app 👍"
"ee967e33-44e8-4a35-b956-69b4853d2d78","2025-11-26T11:49:01.702Z","google_play",5,"","hi please change the home interface for ind stocks like invested amount, current value, Total investment value and Absolute return and 1 day return . please apply all this in one place in Ind stocks home screen in green and black colour with good font style, so that it will helpfull and attractive.. I can see that mutual fund home screen is looking good. I hope this will apply ASAP."
"5722c189-7c05-4dd2-9b86-ee4b17ce2fd0","2025-11-26T10:10:52.410Z","google_play",1,"","pathetic app. you will get 1000s of spam call for loan related. don't install this"
"e96a095d-5770-4577-b7a2-3e9602b590a7","2025-11-26T10:02:41.964Z","google_play",5,"","Excellent app with user friendly interface"
"9fc69746-dbd2-4ca1-b0d3-061c5682bd54","2025-11-26T09:16:02.160Z","google_play",3,"","A very important update is needed in the app: For any order we’ve placed, the current price of that stock or option should be visible in the “Orders” tab. This helps us track the price fluctuations and decide whether to cancel the order or let it execute.Also, if we cancel an order, there should be a “Reorder” option so we can place the same order again easily."
"13442356677","2025-11-26T07:59:03.000Z","app_store",1,"Very poor in intraday","If you set a limit they deny it as a result you will make a huge lose after it"
"a3a61f80-8aeb-4309-af9e-e3988eaacb73","2025-11-26T07:18:19.951Z","google_play",3,"","please use full names (instead of first name and last name) for nominees as most government IDs use full names. please sort assets in descending order of value in the main myIND page. INDpay UPI ID exposes our phone numbers, and there is no option to change it!"
"206fb642-50c6-40f5-a442-467efc7eb764","2025-11-26T06:59:42.178Z","google_play",4,"","good 👍"
"7c5d21f5-887d-4dd9-ba47-dcbbd6fd77dd","2025-11-26T06:24:16.513Z","google_play",5,"","can't open app"
"641f3dc2-3769-4fb0-9857-003da2a04e12","2025-11-26T06:07:07.974Z","google_play",5,"","It is one of the best app for equity as well as F&O trading."
"94935ce8-fc5a-4ee8-a5e0-442225973a60","2025-11-26T06:04:58.168Z","google_play",5,"","Awesome 👍"
"ad2c1e5e-df8f-416f-b605-beac0ec8611c","2025-11-26T05:55:51.220Z","google_play",3,"","Add in mutual funds fortnightly payment options feature in mutual fund section in next update for better convenience."
"e560fe90-602e-4f4a-9462-b88b499151ed","2025-11-26T04:24:55.461Z","google_play",5,"","It still doesn't track NPS Tier 2. Would be helpful if it is added instead of manually tracking it as a separate category."
"c5309948-6974-481b-9b4b-d00510594880","2025-11-26T03:22:09.905Z","google_play",5,"","Excellent 👍"
"29470760-ba6e-42a4-bb81-fbce0036a052","2025-11-26T02:35:15.377Z","google_play",1,"","I am trying to Open this app since from last morning but not opening, I am regularly using this app. I am not able to track my stock and Trade"
"1a0a1844-1024-4810-ab8f-22253bc46cb2","2025-11-26T02:28:46.238Z","google_play",5,"","Excellent application"
"cbccaef8-238d-4787-ae4f-8734f4c5ea86","2025-11-25T23:03:59.489Z","google_play",5,"","very good app"
"836dda9c-11b9-4569-8fc3-fa5eef7efd23","2025-11-25T19:18:20.500Z","google_play",1,"","I was very satisfied and happy trading in ind money so I gave 5 star but now I would change to 1 star as their new update has made my trading experience horrible with ind money the loss which I haven't incurred in trade is been shown in the P&L statement and they say that this change is made for better view of the profit or loss incurred whether realised or unrealized that's disgusting"
"0711a393-bd0c-4bbb-bddd-913e5f1bce9a","2025-11-25T17:23:41.416Z","google_play",5,"","good"
"f1402ed1-970e-43b7-9bab-5cbf413cdd76","2025-11-25T15:52:05.217Z","google_play",5,"","very good app for selling/buying us stocks"
"b213c6e7-09f5-434a-96f7-2e39b503bb90","2025-11-25T14:59:07.833Z","google_play",4,"","Hi. Your application is one of the best trading/investment apps in the market. However, I found a small issue in your app. The daily time frame charts in the US market don’t seem to show accurate data. Kindly look into this matter asap to provide the best possible trading experience for your users. Thanks!"
"13439718109","2025-11-25T14:37:01.000Z","app_store",1,"Persistent bug","App freezes when you open it the first time. You have to minimise and open again. Bug from last 4-5 updates."
"4e4cf68d-18dc-4e8e-b435-f595b2b35ede","2025-11-25T13:29:53.809Z","google_play",1,"","God knows how people are rating this good, started investing here thinking it would be good but my experience is just getting worse. App has glitches, the UX is pathetic. Its just shiny app with fancy marketing I guess. The SIP features are so confusing and complicated. This product is made by too tech savvy idiots who dont care about customer satisfaction and usability😂📉 Update: After update this app is now even worse, I hit the buy button on any ticker and the app crashes🤡"
"91f56938-7a65-4eac-8e35-51d1ed81a59c","2025-11-25T12:23:55.924Z","google_play",5,"","very nice 🙂👍"
"e65e5788-8c8a-48ae-ba72-3d874d643e38","2025-11-25T11:29:21.501Z","google_play",5,"","absolutly amazing indepth details unlike other mf or stock app."
"13438813351","2025-11-25T09:42:52.000Z","app_store",4,"Reports on break down option","No provision to view break down option of stocks held. Though transaction option gives all transactions of such transactions since inception, there is no report or provision available to see whether selling a stock would yield profit or loss. While selling, it should be available."
"87b88f17-5173-478a-a3b1-52b2be73ab31","2025-11-25T07:27:09.241Z","google_play",1,"","never go for mobile recharge. it takes very long to resolve problem if it goes pending"
"89f584da-bc3d-4593-b491-21257242c93a","2025-11-25T06:51:04.326Z","google_play",5,"","easy app"
"256ea68f-1b3f-4bcd-8b3f-4717bd4ea394","2025-11-25T04:52:11.913Z","google_play",4,"","very nice"
"d2f2d360-c12f-422e-94ad-391be5cf9777","2025-11-25T02:45:27.635Z","google_play",1,"","top class fraud beware"
"31f0baa7-9452-40f9-a313-ad8658445f3b","2025-11-25T02:07:49.596Z","google_play",5,"","good app for beginners"
"7ff7f79d-c6c4-4a3d-b8f8-a0e1a20671da","2025-11-24T16:55:17.366Z","google_play",5,"","very good"
"79c2c9a6-1000-4a42-8ca9-5aed557e968b","2025-11-24T13:50:27.506Z","google_play",1,"","this app service is not good , After 22 minutes waiting for verification I feel totally waist of time... not recommend"
"31607fba-a738-4426-9d1e-05104964af46","2025-11-24T13:20:32.450Z","google_play",5,"","Ind money 💰 💯% safe and secure Life Time Saving money 💰🤑 good 👍 I am impressed really 7*******"
"352e658c-ded1-4185-b220-04c59f6041a0","2025-11-24T13:04:29.686Z","google_play",2,"","great"
"e11a1203-0ebf-4be6-b0bb-6fde52e3cc46","2025-11-24T10:06:05.641Z","google_play",5,"","nice"
"a1940acf-ec7e-4093-959c-4fba261d6b2b","2025-11-24T07:42:47.798Z","google_play",1,"","UPI payment is kept on loading after newly added security checks."
"b6fa965b-7afb-405b-9be9-66f18a828852","2025-11-24T06:40:17.598Z","google_play",1,"","Ind money othority customer service very froudly companies and deposit money know withdrawal know download any customer ind money application"
"6f945e47-95c1-41db-9bfc-0afacb10945e","2025-11-24T05:21:18.626Z","google_play",4,"","Their Charts and Prediction are very informative and Easy to understand 🙂"
"ef3ed6f4-7e6b-41c4-9108-2c6cd5f32899","2025-11-24T05:12:15.937Z","google_play",1,"","OBV इंडेक्स वॉल्यूम पढ़ नहीं पा रहा इसलिए 0 दिख रहा है। app की limitation है। Intraday के लिए INDmoney सही नहीं है। 1 star"
"c023f0df-63a8-4d22-91a6-50b45d2a280c","2025-11-24T03:52:59.111Z","google_play",5,"","I didn't like the recent update of app interface, previous one was user friendly please try to change it. 🙏🏻"
"8942a363-c7d5-43e7-afcd-5bff833971f4","2025-11-24T01:11:12.800Z","google_play",5,"","Good 👍 and nice"
"6e040207-6fd2-400b-a240-3a12a0be0b21","2025-11-23T22:07:58.947Z","google_play",5,"","nice"
"3f7bd9e9-680a-47e8-b6ea-6a41dc29a918","2025-11-23T20:40:51.528Z","google_play",4,"","Comparison not working."
"2b8fc5ab-47fb-4d92-971b-71ee85230f33","2025-11-23T18:01:44.283Z","google_play",4,"","good 👍"
"5d07ffc3-cc7b-42fc-a1aa-69ea33788e70","2025-11-23T15:17:16.716Z","google_play",5,"","indmoney best"
"e6f037ee-5569-40bc-a7d3-693c6f523288","2025-11-23T11:46:17.361Z","google_play",4,"","ok"
"11212c4a-f45f-4d58-aa6f-244aeb66c405","2025-11-23T08:07:27.949Z","google_play",3,"","I am reducing my rating from 4 to 3 stars. In the recent software update they have removed the sort & filter option from the watchlist. How do I monitor all my ETFs? @Ind money why remove essential & basic features? Please restore the original watchlist, which had sort by return, filter, current price & 1 day's return. Apart from that the overall app experience is good. I recommend this app for managing wealth."
"54d2fa0c-789a-453d-b70a-fea85e181298","2025-11-23T08:04:51.523Z","google_play",5,"","interested so good"
"d97730bf-7e7b-4882-a2b7-6a0ad329c6c1","2025-11-23T05:55:32.690Z","google_play",1,"","I used the INDmoney app to complete a mobile recharge, but the recharge was not processed. It has been over 48 hours, and the status is still showing as pending. However, the amount has already been deducted from my account. I tried waiting, but nothing has been updated. This is very disappointing and inconvenient. Please resolve this issue as soon as possible and improve the recharge service worst app don't use this app my sincere request"
"13429228720","2025-11-22T20:05:32.000Z","app_store",1,"Not compatible in iPad screen","Your application is not properly compatible with iPad screen. In iPad also it is visible like I am seeing in mobile screen. Responsiveness is not available. Please work on it"
"6c191c61-205a-4f4d-89b2-2e4d9240c3d7","2025-11-22T17:02:04.984Z","google_play",1,"","very slow"
"13427335436","2025-11-22T10:04:54.000Z","app_store",3,"Request for Commodity trading features availability in the App","Thanks for lot of trading and investment options. If you add commodities trading then only you will become All in One App."
"dcc49af8-b59a-43f7-a07d-3818a56ecda8","2025-11-22T09:35:12.587Z","google_play",5,"","ok"
"4912e6af-5cc6-4d32-99b1-745a1f2e99d0","2025-11-22T09:11:29.526Z","google_play",5,"","very good"
"78fa59f1-c5b1-47d2-9e9a-520cab7e359f","2025-11-22T08:11:10.270Z","google_play",5,"","good"
"7faeeab5-4b45-4c03-9134-4d582d65bdbd","2025-11-22T07:26:51.204Z","google_play",5,"","Best trading app in India. Thanks to the indmoney team."
"9fe4081b-34d7-4079-994f-5dbcd576dada","2025-11-22T07:15:46.639Z","google_play",5,"","Excellent 👍🏻 service for investment plateform."
"a7895463-34d2-47be-bf3f-117a93b02d2a","2025-11-22T05:54:08.810Z","google_play",4,"","please add loans also to track everything in one app in auto track feature add other mail also"
"ebc28744-94ea-4ebd-a489-dab56456d4c6","2025-11-22T04:59:00.261Z","google_play",4,"","nice"
"905003db-1127-4866-99e6-ee8df7b30f89","2025-11-22T03:01:49.376Z","google_play",1,"","fraud application don't use"
"520f820f-dc46-45af-9256-cbdfb53d4489","2025-11-22T02:42:38.584Z","google_play",5,"","osm"
"0f8733b4-f88e-4502-ba02-ef084aebad53","2025-11-22T01:34:09.327Z","google_play",1,"","waste"
"a1d36308-cd42-472c-a55a-b12473771470","2025-11-21T19:05:57.732Z","google_play",5,"","good"
"159f0e14-2ac7-4c89-bbf1-10b17d7b57fd","2025-11-21T18:52:31.262Z","google_play",1,"","It calls my firewall a VPN, and refuses to verify phone number, citing some NPCI guidelines. All other UPI apps run fine on my phone except this. Lazy programming."
"13424873311","2025-11-21T17:29:07.000Z","app_store",5,"Best all-in-one finance app in India","I’ve used almost every finance app — Zerodha, Upstox, Groww, Neo — but INDmoney is on another level.  Everything is in one place: 	•	Stocks, Mutual Funds, US stocks 	•	Health & Life insurance 	•	Loans, credit score 	•	Track gold, silver, crypto 	•	Clean UI + zero ads 	•	Best MTF system I’ve used 	•	Super fast and accurate portfolio tracking  Even my bank accounts and expenses are synced automatically.  This is the only app that actually feels like a complete financial dashboard. Highly recommended for beginners and advanced users. Just brilliant 👏🔥"
"e9ee71de-2e6e-4c6c-bed6-76f533b7c71a","2025-11-21T16:14:03.663Z","google_play",5,"","very good app I recommended this app"
"9ab8c8d1-5ba5-4a43-86c3-647c4ab20bf6","2025-11-21T15:56:25.213Z","google_play",3,"","good"
"95437c8f-2976-43e2-9d3a-01cd97a1777e","2025-11-21T14:18:34.108Z","google_play",1,"","upi registration fail something went wrong problem"
"13435c93-239c-4720-8999-a2feb7a6c260","2025-11-21T09:09:47.808Z","google_play",4,"","It is a good app, but at times not sure at all about the changes in values. Tough to figure out the difference."
"20fe7c6a-aaa8-4749-bb3f-ed84b1feb463","2025-11-21T08:46:49.391Z","google_play",5,"","it's a great platform to buying stock for my experience."
"766029c1-ed94-4875-a4b7-519432d7f0c5","2025-11-21T07:11:55.969Z","google_play",1,"","I could have made tons of profits if the communication was clear from your side. You failed as a broker. I should not have fallen into the trap of the ₹5 brokerage. I will not use INDmoney for trading purposes and I will advise the same to everyone. Other aspects (MF, US, Tracking) are great though."
"deeb03d0-57c2-407d-a4aa-2eaedaa67709","2025-11-21T05:53:04.689Z","google_play",3,"","I need to change my number and add another account but there is no option there, I can't even delete my account to log in again with another number. What am I supposed to do now?"
"291009bd-fd17-4b47-b656-1aeb154071e6","2025-11-21T03:38:45.300Z","google_play",1,"","bad app hai charge bahut leta hai"
"0624e765-7b31-4c0d-a179-f00bbff4fd90","2025-11-21T02:22:04.700Z","google_play",5,"","mast tax"
"71468def-dafc-40d2-9857-a9a5e1c92da1","2025-11-21T01:55:45.526Z","google_play",5,"","Simplest way to deep dive into Indian as well as Us market just by simple click... they analyse the strengthen and weakness of ur portfolio's Health cover , Vehicle Insurance ,life cover everything in single App..."
"78a529c3-bdbe-4bd8-b5c8-385a4f3c9d5b","2025-11-20T16:45:29.877Z","google_play",5,"","best"
"9766fd3d-c5d3-4735-88a8-2748b2671690","2025-11-20T14:54:38.670Z","google_play",5,"","very nice 👍👍"
"bc6536a1-cc83-4a64-be1f-8f2937a870cc","2025-11-20T14:33:27.361Z","google_play",5,"","“Excellent app! Easy to use and very helpful in daily tasks.”"
"265cc98b-e7a8-4553-9046-582fed8be90a","2025-11-20T14:13:48.910Z","google_play",5,"","nice"
"cb5c5e3d-221b-45ed-a73c-ab30db03a0ef","2025-11-20T13:09:42.749Z","google_play",5,"","Great app, like the UI"
"0b882bbd-f0fa-4fab-a46d-0696eefffd48","2025-11-20T12:24:28.855Z","google_play",5,"","good work"
"8b1f4b03-0250-472f-9d7b-db7e685c9398","2025-11-20T10:36:47.642Z","google_play",4,"","super"
"98542e5e-ef25-4ff6-b762-546a84fde1e5","2025-11-20T10:02:38.586Z","google_play",4,"","please bring back feature in option chain about o.i info that show info about long short covering and. long short building on different strike in Indian share,it's helping to entry exit on position"
"943dce42-739b-4eb2-a472-f9658a38dec2","2025-11-20T08:34:53.838Z","google_play",4,"","Be transparent and honest"
"46944feb-a7c7-40f5-83db-36a6f453acc6","2025-11-20T06:47:13.361Z","google_play",3,"","us trading Federal bank KYC is Very Difficult many I many time trying please improve this."
